response
The answer is 400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 76.<
The answer is 1200.<
The answer is 6.<
The answer is 12.<
The answer is 0.<
The answer is 500.<
The answer is 160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 45.<
The answer is 2650.<
The answer is 18.<
The answer is 39.<
The answer is 121.<
The answer is 350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 150.<
The answer is 110.<
The answer is 15000.<
The answer is 144.<
The answer is 9.<
The answer is 24.<
The answer is 1.<
The answer is 2.<
The answer is 45.<
The answer is 3060000.<
The answer is 100.<
The answer is 150.<
The answer is 24.<
The answer is 2.<
The answer is 5.<
The answer is 25.<
The answer is 90.<
The answer is 72.<
The answer is 600.<
The answer is 18.<
The answer is 6.<
The answer is 140000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The answer is 10.<
The answer is 16.<
The answer is 2100.<
The answer is 32.<
The answer is 1000.<
The answer is 600.<
